id,name,category,type_detail,region,sido,sigungu,address,lat,lng,operator,operator_level,tel,homepage,facilities,source,operator_verified
camp-31485,병목안캠핑장,자동차야영장,자동차야영장,서울인천경기,경기도,안양시,경기도 안양시 만안구 병목안로247번길 37,37.3826615088267,126.910385115742,안양시청,기초자치단체,031-389-5299,https://www.auc.or.kr/bmacamp/contents/view?contentsNo=139&menuLevel=2&menuNo=127,"데크 (50동),화장실,샤워장,취사장,쓰레기분리수거장,개수대(3개소)",공유누리(행정안전부),Y
camp-31586,양주시 미술관옆 캠핑장,일반야영장,일반야영장,서울인천경기,경기도,양주시,경기도 양주시 장흥면 권율로 185,37.7304896474847,126.948825184179,양주시청,기초자치단체,031-828-9881,https://camp.xticket.kr/web/main?shopEncode=aa49da0f8cd25851d5c139292c8aa729fd764d92fd786f4ff5efbb26ee087e34,"일반캠핑장(21동),전기시설,상하수도시설,샤워실,화장실",공유누리(행정안전부),Y
camp-31049,용문산자연휴양림 야영장,일반야영장,일반야영장,서울인천경기,경기도,양평군,경기도 양평군 양평읍 약수사길 78-14,37.5160492074347,127.519419817144,양평공사,지방공기업·출자출연기관,031-775-4005,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030087,"야영데크(20면),목재체험놀이터, 산책로",공유누리(행정안전부),Y
camp-31538,이포보오토캠핑장,일반야영장,일반야영장,서울인천경기,경기도,여주군,경기도 여주군 대신면 여양로 1935-177,37.3856138535273,127.548958309908,여주시청,기초자치단체,031-881-6384,http://camp.yjcmc.or.kr/epoc/index.jsp,"오토캠핑장(85면),화장실,전기시설,샤워실,상하수도 시설",공유누리(행정안전부),Y
camp-31539,이포보웰빙캠핑장,일반야영장,일반야영장,서울인천경기,경기도,여주군,경기도 여주군 대신면 여양로 1935-67,37.3929435,127.5473431,여주시청,기초자치단체,031-883-6384,http://camp.yjcmc.or.kr/epoc/index.jsp,"일반캠핑장(95면),화장실,전기시설,샤워실,상하수도 시설",공유누리(행정안전부),Y
camp-31433,금은모래 캠핑장,일반야영장,일반야영장,서울인천경기,경기도,여주시,경기도 여주시 강변유원지길 107,37.2931047258697,127.667085870216,여주시청,기초자치단체,031-880-4095,http://camp.yjcmc.or.kr/gsmc/index.jsp,"일반야영장(151면),화장실, 전기시설, 샤워실, 상하수도 시설",공유누리(행정안전부),Y
camp-30822,고대산자연휴양림 야영장,일반야영장,일반야영장,서울인천경기,경기도,연천군,경기도 연천군 신서면 고대산길 84-79,38.2112541872947,127.150703599876,연천군청,기초자치단체,031-834-2200,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030001,"20면,숲속수련원, 방문자센터, 숲속의 집, 휴양관",공유누리(행정안전부),Y
camp-31438,다솔관광농원,일반야영장,일반야영장,서울인천경기,경기도,연천군,경기도 연천군 청정로918번길 123-0,38.0368101131399,126.956717586087,경기관광공사,지방공기업·출자출연기관,010-8723-2813,https://ggtour.or.kr/enjoy/theme.php?tmenu=&smenu=&stitle=&tsort=2&msort=15&board_code=19&board=19&s_category_name=&key=&page=4&mode=detail&no=50790,",전기시설, 상하수도시설",공유누리(행정안전부),Y
camp-31574,세계캠핑체험존,일반야영장,일반야영장,서울인천경기,경기도,연천군,경기도 연천군 전곡읍 선사로 123,38.0073592019283,127.062339559746,연천군청,기초자치단체,031-835-7100,https://www.yccs.or.kr/,"일반야영장(5면),전기시설,상하수도시설,샤워실",공유누리(행정안전부),Y
camp-31559,한탄강관광지 오토캠핑장,카라반,카라반,서울인천경기,경기도,연천군,경기도 연천군 전곡읍 선사로76,38.0088769865378,127.058860391302,연천군시설관리공단,지방공기업·출자출연기관,031-833-0030,https://www.yccs.or.kr/sisul/sisul_01_2/,"카라반(33동), 캐빈(32동), 전기시설,상하수도시설,샤워실",공유누리(행정안전부),Y
camp-31243,맑음터공원 캠핑장,일반야영장,일반야영장,서울인천경기,경기도,오산시,경기도 오산시 오산천로 52-0,37.1382141,127.0645246,오산시청,기초자치단체,031-8036-6891,https://www.osan.go.kr/camping/main.do,"일반(53면), 카라반(7면),취사장,화장실,샤워실",공유누리(행정안전부),Y
camp-31484,별아래 캠핑장,자동차야영장,자동차야영장,서울인천경기,경기도,용인시,경기도 용인시 처인구 양지면 한터로662번길 34-34,37.2561304478905,127.276019079586,용인시청,기초자치단체,031-332-5501,https://ggtour.or.kr/enjoy/camping.php?tmenu=&smenu=&stitle=&tsort=4&msort=144&board_code=19&board=19&s_category_name=&key=&s_category_code1=9&s_category_code1_1=53&no=50519&mode=detail&page=8&s_tag=&s_admin_no=,"15면,하수도시설,전기시설,개수대",공유누리(행정안전부),Y
camp-31052,용인자연휴양림 야영장,카라반,카라반,서울인천경기,경기도,용인시,경기도 용인시 처인구 모현읍 초부로 220,37.3148737194702,127.267844163237,용인도시공사,지방공기업·출자출연기관,031-336-0040,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030031,"카라반(4동),생태습지, 야영장, 잔디광장, 짚라인, 목재문화체험관",공유누리(행정안전부),Y
camp-31242,레솔레파크야영장,일반야영장,일반야영장,서울인천경기,경기도,의왕시,경기도 의왕시 왕송못동로295,37.3058287314459,126.952782341317,의왕도시공사,지방공기업·출자출연기관,031-8086-7454,http://uiwangpark.uuc.or.kr/reservation/reserve.j네,"글램핑15개소, 카라반10개소, 데크10면,글램핑, 카라반, 데크",공유누리(행정안전부),Y
camp-31537,이천농업테마공원 국민여가캠핑장,일반야영장,일반야영장,서울인천경기,경기도,이천시,경기도 이천시 모가면 공원로 48,37.1796065879343,127.445306512335,이천시청,기초자치단체,031-644-4132,https://2000farmpark.or.kr/,"일반야영장(16면),물놀이장, 농어촌체험시설",공유누리(행정안전부),Y
camp-31381,평화누리 캠핑장,자동차야영장,자동차야영장,서울인천경기,경기도,파주시,경기도 파주시 마정리 1153-3,37.8936958450764,126.744279419394,경기관광공사,지방공기업·출자출연기관,1670-3856,http://imjingakcamping.co.kr/index.html,"일반(112면), 카라반(38면),화장실, 샤워실, 매점",공유누리(행정안전부),Y
camp-31508,소풍정원 캠핑장,자동차야영장,자동차야영장,서울인천경기,경기도,평택시,경기도 평택시 고덕면 궁리 496,37.016753306697,127.020641036479,평택시청,기초자치단체,070-8915-2261,https://www.pyeongtaek.go.kr/camp/main.do,"47면,전기시설,상하수도시설,샤워실",공유누리(행정안전부),Y
camp-gc-011,평택항 국민여가캠핑장,일반야영장,일반야영장/자동차야영장/글램핑/카라반,서울인천경기,경기도,평택시,경기도 평택시 현덕면 장수리 369-3번지,,,,,,,,고캠핑 전국 야영장 등록현황(한국관광공사),N
camp-31435,노원힐링캠핑장,일반야영장,일반야영장,서울인천경기,경기도,포천시,경기도 포천시 이동면 화동로 2530,38.0675303035144,127.387911871013,노원구청,기초자치단체,02-2116-0547,https://www.nowon.kr/www/info/info1/info1_09/info1_09_01.jsp,"일반야영장(35면),계곡 물놀이, 낚시",공유누리(행정안전부),Y
camp-31323,운악레저타운,일반야영장,일반야영장,서울인천경기,경기도,포천시,경기도 포천시 화현면 화동로432번길 26,37.905175982984,127.310633365718,포천시청,기초자치단체,010-8866-0261,http://www.tmon.co.kr/deal/596865370,"9,화장실, 샤워실, 매점",공유누리(행정안전부),Y
camp-31382,포천 비둘기낭 캠핑장,일반야영장,일반야영장,서울인천경기,경기도,포천시,경기도 포천시 영북면 비둘기낭길 116,38.0772342081825,127.222076356281,포천시청,기초자치단체,031-540-6501,http://www.pcuc.kr/open_content/reservation/camping/facilities.jsp,"79,화장실, 샤워실, 매점,산책로,청소년체험시설",공유누리(행정안전부),Y
camp-31557,포천자연마을 서울캠핑장,일반야영장,일반야영장,서울인천경기,경기도,포천시,경기도 포천시 관인면 사정리 136-1,38.1236629095872,127.253376089283,서울특별시청,광역자치단체,031-533-9535,https://www.seoul.go.kr/storyw/campingjang/pocheon.do,"일반야영장(25면),화장실, 샤워실, 매점, 간이수영장, 취사장, 주차장",공유누리(행정안전부),Y
camp-31398,화적연 캠핑장,일반야영장,일반야영장,서울인천경기,경기도,포천시,경기도 포천시 관인면 사정리 75번지,38.1168098260137,127.26178179928,포천시청,기초자치단체,031-531-0575,http://xn--ej5b84a3hy7uz2ikqb.com/,"41,화장실, 샤워실, 매점, 산책로",공유누리(행정안전부),Y
camp-31564,화성시 향남 오토캠핑장,일반야영장,일반야영장,서울인천경기,경기도,화성시,경기도 화성시 향남읍 도이2길 113-26,37.1391286428963,126.929086278802,화성도시공사,지방공기업·출자출연기관,031-8059-4763,https://forest.maketicket.co.kr/ticket/GD90,",전기시설,샤워실,화장실,조리대",공유누리(행정안전부),Y
camp-31414,강동그린웨이 가족캠핑장,자동차야영장,자동차야영장,서울인천경기,서울특별시,강동구,서울 강동구 천호대로206길 87(둔촌동),37.5358730815675,127.154088982849,강동구도시관리공단,지방공기업·출자출연기관,02-2045-7880,https://www.igangdong.or.kr/page/ce/ce_0201.asp,"일반야영장(62면), 자동차야영장사이트(5면),세척장, 숲속쉼터, 연못, 숲속냇가/개울, 화장실",공유누리(행정안전부),Y
camp-31567,우이동 가족캠핑장,일반야영장,일반야영장,서울인천경기,서울특별시,강북구,서울 강북구 삼양로 181길 28,37.6654935281074,127.011494400037,강북구 도시관리공단,지방공기업·출자출연기관,02-944-2941,https://www.seoul.go.kr/storyw/campingjang/ui.do,"일반데크(27면), 글램핑(2동), 전통구들(2동, 21년말 예정), 둘레길, 잔디광장, 매점, 샤워실",공유누리(행정안전부),Y
camp-31548,초안산캠핑장,일반야영장,일반야영장,서울인천경기,서울특별시,노원구,서울특별시 노원구 월계동 750번지,37.6427608651516,127.049854161649,노원구서비스공단,지방공기업·출자출연기관,02-2289-6865,https://www.nowonsc.kr/fmcs/110,"캠핑장(50면) 캐빈(3동),샤워장, 화장실, 매점",공유누리(행정안전부),Y
camp-31436,월드컵공원 노을캠핑장,일반야영장,일반야영장,서울인천경기,서울특별시,마포구,서울 마포구 하늘공원로 108-1,37.5693180364524,126.87851193137,서부공원녹지사업소,기초자치단체,02-304-3213,https://www.seoul.go.kr/storyw/campingjang/noel.do,"일반야영장(134면), 매점, 야외무대, 산책로, 운동장, 농어촌체험시설",공유누리(행정안전부),Y
camp-31594,한강공원 난지캠핑장,일반야영장,일반야영장,서울인천경기,서울특별시,마포구,서울특별시 마포구 한강난지로 28,37.5701840497963,126.872592546411,한강사업본부,지방공기업·출자출연기관,02-304-0061,https://www.seoul.go.kr/storyw/campingjang/nanji.do,"일반캠핑존(83면), 프리캠핑존(36면),전기시설,상하수도시설,샤워시설,화장실,매점,바비큐존,캠핑파이어존",공유누리(행정안전부),Y
camp-31566,중랑캠핑숲 가족캠핑장,일반야영장,일반야영장,서울인천경기,서울특별시,중랑구,서울특별시 중랑구 송림길 160,37.606399332183,127.109453204008,서울특별시청,광역자치단체,02-435-7168,https://www.seoul.go.kr/storyw/campingjang/jungnang.do,"일반(47면),테라스연못, 나들이마당, 청소년독서실, 농촌체험장, 경작체험장, 화장실, 전망대",공유누리(행정안전부),Y
camp-31236,덕산국민여가캠핑장,일반야영장,일반야영장,서울인천경기,인천광역시,강화군,인천시 강화군 내가면 강화서로 227번길 91,37.7175868564636,126.380502987853,강화군시설관리공단,지방공기업·출자출연기관,032-930-7055,https://dscamp.ghss.or.kr/usr/mav/MainView.do,"63,상수도,전기,화장실,취사시설,샤워실,놀이시설",공유누리(행정안전부),Y
camp-31389,함허동천야영장,일반야영장,일반야영장,서울인천경기,인천광역시,강화군,인천광역시 강화군 화도면 해안남로1196번길 38,37.6113333162471,126.452610073585,강화군시설관리공단,지방공기업·출자출연기관,032-930-7066,https://camp.ghss.or.kr/usr/mav/MainView.do,"144,상수도,전기시설,화장실,취사시설,샤워실",공유누리(행정안전부),Y
camp-31286,송도스포츠캠핑장,일반야영장,일반야영장,서울인천경기,인천광역시,연수구,인천시 연수구 인천신항대로 892-50,37.3511626,126.6190968,인천환경공단,지방공기업·출자출연기관,032-899-4888,https://www.gocamping.or.kr/bsite/camp/info/read.do?c_no=1788,"숙영지 : 44석,산책로, 주민편익시설",공유누리(행정안전부),Y
camp-31285,송도스포츠캠핑장,자동차야영장,자동차야영장,서울인천경기,인천광역시,연수구,인천광역시 연수구 송도동 인천신항대로892번길 50,37.3539076627006,126.619489939405,경제자유구역청 송도사업본부 환경녹지과,지방공기업·출자출연기관,032-899-4888,https://www.gocamping.or.kr/bsite/camp/info/read.do?c_no=1788,"18,전기시설,하수도시설",공유누리(행정안전부),Y
camp-31330,인천송도국제캠핑장,일반야영장,일반야영장,서울인천경기,인천광역시,연수구,인천 연수구 지식기반로 60 (송도동),37.3615825200502,126.645876400098,인천시청(경제자유구역청),기초자치단체,032-456-2650,http://forest.maketicket.co.kr/ticket/GD102,"4인기준 텐트존(56개소), 카라반존(6개소),어린이놀인터, 수영장, 발물놀이터, 바닥분수, 취사장(3개소), 화장실(3개소), 샤워장(3개소), 관리동 2층(1개소)",공유누리(행정안전부),Y
camp-31278,서포리 관광지 오토캠핑장,자동차야영장,자동차야영장,서울인천경기,인천광역시,옹진군,인천광역시 옹진군 덕적면 서포리 569-20번지,37.2235572001312,126.11354944686,관광문화진흥과,기초자치단체,032-899-2254,http://deokjeok.co.kr/joy/sea.php,"50,취사장, 화장실, 샤워실 등",공유누리(행정안전부),Y
camp-31297,승봉도 캠핑장,일반야영장,일반야영장,서울인천경기,인천광역시,옹진군,인천광역시 옹진군 자월면 승봉리 771-1번지,37.1723492287604,126.295967867093,도서주거개선과,기초자치단체,010-89812350,https://seungbongcamp.modoo.at/?link=e1o67bdf,"16,취사장, 화장실, 샤워실 등",공유누리(행정안전부),Y
camp-gc-022,(중복제거) 선운산도립공원야영장,일반야영장,일반야영장/자동차야영장/글램핑/카라반,전북,전북특별자치도,고창군,전북특별자치도 고창군 아산면 선운사로 158-62,,,,,,,,고캠핑 전국 야영장 등록현황(한국관광공사),N
camp-gc-023,고창군 국민여가캠핑장,일반야영장,일반야영장/자동차야영장/글램핑/카라반,전북,전북특별자치도,고창군,전북특별자치도 고창군 부안면 복분자로 531,,,,,,,,고캠핑 전국 야영장 등록현황(한국관광공사),N
camp-gc-024,고창군 선운산 국민여가캠핑장,일반야영장,일반야영장/자동차야영장/글램핑/카라반,전북,전북특별자치도,고창군,전북특별자치도 고창군 아산면 선운사로 158-62,,,,,,,,고캠핑 전국 야영장 등록현황(한국관광공사),N
camp-gc-025,동호 국민여가캠핑장,일반야영장,일반야영장/자동차야영장/글램핑/카라반,전북,전북특별자치도,고창군,전북특별자치도 고창군 해리면 명사십리로 839,,,,,,,,고캠핑 전국 야영장 등록현황(한국관광공사),N
camp-gc-026,금강호 국민여가 캠핑장,일반야영장,일반야영장/자동차야영장/글램핑/카라반,전북,전북특별자치도,군산시,전북특별자치도 군산시 성산면 철새로 109,,,,,,,,고캠핑 전국 야영장 등록현황(한국관광공사),N
camp-31198,김제 모악산 캠핑파크,자동차야영장,자동차야영장,전북,전북특별자치도,김제시,전라북도 김제시 금산면 모악로 476-31,35.7159429360455,127.043931253723,김제시청,기초자치단체,"063-540-41968, 9",https://www.gimje.go.kr/tour/index.gimje?menuCd=DOM_000000408002000000,"사이트 11면,화장실, 샤워장, 개수대 등",공유누리(행정안전부),Y
camp-gc-027,남원 백두대간 국민여가캠핑장,일반야영장,일반야영장/자동차야영장/글램핑/카라반,전북,전북특별자치도,남원시,전북특별자치도 남원시 운봉읍 주촌3길 49-4,,,,,,,,고캠핑 전국 야영장 등록현황(한국관광공사),N
camp-31205,남원 에코롯지 캠핑장,일반야영장,일반야영장,전북,전북특별자치도,남원시,전라북도 남원시 운봉읍 운봉로 151,35.3973283480194,127.507930234915,남원시청,기초자치단체,063-620-5752~4,www.namwon.go.kr/reserve/index.do,"숙박동(6실), 캠핑장(31면),샤워장, 화장실, 쉼터",공유누리(행정안전부),Y
camp-31206,남원 트리하우스 캠핑장,일반야영장,일반야영장,전북,전북특별자치도,남원시,남원시 운봉읍 행정공안길 299일원 체육휴양시설,35.3953437090486,127.540949927742,남원시청,기초자치단체,"063-620-5754, 5590",www.namwon.go.kr/reserve/index.do,"트리하우스(8동), 캠핑장(6면),샤워장, 화장실, 쉼터",공유누리(행정안전부),Y
camp-30958,무주반디랜드 청소년야영장,일반야영장,일반야영장,전북,전북특별자치도,무주군,전라북도 무주군 설천면 무설로 1324,36.0121725196458,127.76131692236,무주군청,기초자치단체,063-320-5641,https://tour.muju.go.kr/bandiland/index.do,"30면,박믈관, 천문과학관, 청소년수련원, 야외물놀이장",공유누리(행정안전부),Y
camp-30960,무주향로산자연휴양림 야영장,일반야영장,일반야영장,전북,전북특별자치도,무주군,전라북도 무주군 무주읍 무학로153-36,36.0240094637095,127.669893579793,무주군청,기초자치단체,063-322-6884,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030108,"21면,세미나실, 회의실, 인공폭포, 모노레일",공유누리(행정안전부),Y
camp-31256,변산 오토캠핑장,자동차야영장,자동차야영장,전북,전북특별자치도,부안군,전라북도 부안군 변산면 변산로 2054,35.6824139543607,126.533669638663,부안군청,기초자치단체,010-8600-0960,http://byeon-san.co.kr/,"사이트(29면),샤워실, 화장실, 전기시설, 산책로, 해수욕장",공유누리(행정안전부),Y
camp-31352,줄포만갯벌생태공원 캠핑장,일반야영장,일반야영장,전북,전북특별자치도,부안군,전라북도 부안군 줄포면 생태공원로 38,35.5829846730757,126.674130647965,부안군청,기초자치단체,063-580-3173,https://julpoman.buan.go.kr,"사이트 11개,샤워실, 화장실, 전기시설, 산책로",공유누리(행정안전부),Y
camp-31208,녹두장군 전봉준관,일반야영장,일반야영장,전북,전북특별자치도,순창군,전라북도 순창군 쌍치면 피노길 65-29,35.5241432631578,127.012496715271,순창군청,기초자치단체,063-650-1633,https://korean.visitkorea.or.kr/detail/ms_detail.do?cotid=95f33c6d-bdd4-4c7c-b4c7-c1fa9fc3bafd,"일반(4면), 숙소(3실),화장실,취사시설,샤워실",공유누리(행정안전부),Y
camp-31279,섬진강 마실휴양숙박시설단지,일반야영장,일반야영장,전북,전북특별자치도,순창군,전라북도 순창군 적성면 강경길 76-165,35.4603974771366,127.20119293219,순창군청,기초자치단체,010-9474-6785,https://blog.naver.com/happyinki1,"34면,계곡 물놀이,산책로,낚시,강/물놀이",공유누리(행정안전부),Y
camp-31603,섬진강향가오토캠핑장,글램핑,글램핑,전북,전북특별자치도,순창군,전라북도 순창군 풍산면 향가로 575,35.3391088616121,127.191858078747,순창군청,기초자치단체,063-652-9001,http://섬진강향가오토캠핑장.com/?r=home&c=5/19,"글램핑(10동),수영장, 화장실, 놀이터, 돌담길, 등산로, 취사장, 잔디구장",공유누리(행정안전부),Y
camp-30824,고산자연휴양림 야영장,카라반,카라반,전북,전북특별자치도,완주군,전라북도 완주군 고산면 고산휴양림로 246,35.9622420535993,127.232871881362,완주군청,기초자치단체,"063-263-8680, 290-2765",https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030025,"9대,대회의실, 산림교육센터, 산림바이오매스홍보관, 무궁화전시관, 테마공원, 천문대, 과학관, 다목적운동장",공유누리(행정안전부),Y
camp-31325,웅포관광지 캠핑장,일반야영장,일반야영장,전북,전북특별자치도,익산시,전라북도 익산시 웅포면 강변로 25,36.0658139063777,126.875419272598,익산시청,기초자치단체,063-862-1578,http://camping.iksan.go.kr,"일반(58면), 오토(6면),상하수도, 개수대, 샤워장산책로, 족구장, 벽천폭포 등",공유누리(행정안전부),Y
camp-gc-028,성수산 왕의숲 국민여가캠핑장,일반야영장,일반야영장/자동차야영장/글램핑/카라반,전북,전북특별자치도,임실군,전북특별자치도 임실군 성수면 성수산길 374,,,,,,,,고캠핑 전국 야영장 등록현황(한국관광공사),N
camp-gc-029,오수의견 국민여가캠핑장,일반야영장,일반야영장/자동차야영장/글램핑/카라반,전북,전북특별자치도,임실군,전북특별자치도 임실군 오수면 의견로 3,,,,,,,,고캠핑 전국 야영장 등록현황(한국관광공사),N
camp-31254,방화동 가족휴가촌 오토캠핑장,일반야영장,일반야영장,전북,전북특별자치도,장수군,전라북도 장수군 번암면 방화동로 778,35.5906404383954,127.526876372552,장수군청,기초자치단체,063-353-0855,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030082,"67개,숲속의집, 산림욕장, 인공폭포 등",공유누리(행정안전부),Y
camp-30970,방화동자연휴양림 야영장,자동차야영장,자동차야영장,전북,전북특별자치도,장수군,전라북도 장수군 번암면 방화동로 778,35.5906404383954,127.526876372552,장수군청,기초자치단체,063-350-2474,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030082,"자동차(56면), 카라반(11면), ,숲속의집, 산림욕장, 인공폭포, 생태길, 식당, 바비큐장, 족구장",공유누리(행정안전부),Y
camp-31046,와룡자연휴양림 야영장,일반야영장,일반야영장,전북,전북특별자치도,장수군,전라북도 장수군 천천면 비룡로 632,35.6762188480685,127.477217883583,장수군청,기초자치단체,063-350-2477,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030084,"야영데크(18면),식당, 세미나살, 물놀이장, 산림욕장, 전망대, 바비큐장",공유누리(행정안전부),Y
camp-31543,장수누리파크 오토캠핑장,일반야영장,일반야영장,전북,전북특별자치도,장수군,전라북도 장수군 장수읍 논개사당길 65,35.6410721881184,127.523247709671,장수군청,기초자치단체,063-352-5660,https://www.gocamping.or.kr/bsite/camp/info/read.do?c_no=2659&viewType=read01,"자동차야영장사이트(19면),상하수도, 전기시설, 화장실, 취사시설, 샤워실",공유누리(행정안전부),Y
camp-31344,정읍시 내장산 국민여가캠핑장,일반야영장,일반야영장,전북,전북특별자치도,정읍시,전라북도 정읍시 내장산로 410(부전동),35.5241483303739,126.895632792868,정읍시청,기초자치단체,063-538-7955,http://www.jeongeup.go.kr/reserve/board/list.jeongeup?boardId=BBS_0000226&menuCd=DOM_000001207001006000&contentsSid=3645&cpath=%2Freserve,"일반(29면), 오토(31면), 이글루(5면),화장실, 취사장, 샤워장",공유누리(행정안전부),Y
camp-gc-030,운일암반일암 국민여가캠핑장,일반야영장,일반야영장/자동차야영장/글램핑/카라반,전북,전북특별자치도,진안군,전북특별자치도 진안군 주천면 동상주천로 1996-13,,,,,,,,고캠핑 전국 야영장 등록현황(한국관광공사),N
camp-30987,붉은오름자연휴양림 야영장,일반야영장,일반야영장,제주,제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 남조로 1487-73,33.4014287623403,126.675670597493,서귀포시청,기초자치단체,064-782-9171,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030014,"야영데크(15면),야외공연장, 세미나실",공유누리(행정안전부),Y
camp-31000,서귀포자연휴양림 야영장,일반야영장,일반야영장,제주,제주특별자치도,서귀포시,제주특별자치도 서귀포시 1100로 882,33.3115019573202,126.458754738051,서귀포시산림휴양관리소,기초자치단체,064-738-4544,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030013,"야영데크(42면),세미나실, 족구장, 생태탐방로",공유누리(행정안전부),Y
camp-30835,교래자연휴양림 야영장,일반야영장,일반야영장,제주,제주특별자치도,제주시,제주특별자치도 제주시 조천읍 남조로 2023,33.4513645690599,126.656710998359,제주시청,광역자치단체,064-783-7482,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030056,"야영데크(20면), 노지(15면),야외공연장, 풋살경기장, 다목적운동장",공유누리(행정안전부),Y
camp-31184,괴강국민여가캠핑장,자동차야영장,자동차야영장,충북,충청북도,괴산군,충청북도 괴산군 괴산읍 충민로검승3길 10,36.8067613111521,127.82529170997,괴산군청,기초자치단체,010-8648-2901,https://jwyccamp.kr/,"일반(52면), 자동차(5면),산책로, 수영장, 물놀이장, 개수대, 샤워실",공유누리(행정안전부),Y
camp-31010,성불산자연휴양림 야영장,일반야영장,일반야영장,충북,충청북도,괴산군,충청북도 괴산군 괴산읍 충민로기곡길 78,36.8080470124685,127.846768764291,괴산군청,기초자치단체,043-830-2679,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030070,"15면,생태숲학습관, 생태공원, 미선향테마파크, 유아숲체험원, 동화의숲, 세미나실",공유누리(행정안전부),Y
camp-31397,화양동 야영장,일반야영장,일반야영장,충북,충청북도,괴산군,충청북도 괴산군 청천면 화양로 733-38,36.6830251963508,127.806526177265,괴산군청,기초자치단체,010-2368-1544,http://hwayangcamp.com/,"100,수영장",공유누리(행정안전부),Y
camp-31210,다리안관광지,글램핑,글램핑,충북,충청북도,단양군,충청북도 단양군 단양읍 천동리 380-1,36.9664113213726,128.419573119578,단양관광관리공단,지방공기업·출자출연기관,043-423-1243,http://www.danyangcamping.com/pension_resv/resv_form1.htm,"원두막(24동), 돔하우스(4동),샤워시설",공유누리(행정안전부),Y
camp-31440,단양팔경투어,자동차야영장,자동차야영장,충북,충청북도,단양군,충청북도 단양군 단양읍 고수리 91-3,36.9856772306753,128.380842866225,단양군청,기초자치단체,043-421-7721,http://www.danyangtour.net/tourlistv.php?stcodetw=01-05,",샤워시설",공유누리(행정안전부),Y
camp-31229,대강오토캠핑장,자동차야영장,자동차야영장,충북,충청북도,단양군,충청북도 단양군 대강면 사인암로 683-77,36.9192982118882,128.355134264825,단양관광관리공단,지방공기업·출자출연기관,043-421-7880,https://camp.dtmc.or.kr:452/,"자동차(36면),샤워시설",공유누리(행정안전부),Y
camp-31283,소선암 오토캠핑장,자동차야영장,자동차야영장,충북,충청북도,단양군,충청북도 단양군 단성면 선암계곡로 1656,36.9261256981732,128.311123890876,단양관광관리공단,지방공기업·출자출연기관,043-423-0599,https://www.eco-i.or.kr/sportsPark/main/main.asp,"자동차(65면),샤워시설",공유누리(행정안전부),Y
camp-31359,천동오토캠핑장,자동차야영장,자동차야영장,충북,충청북도,단양군,충청북도 단양군 단양읍 천동리 201,36.9729832381444,128.417714970617,단양관광관리공단,지방공기업·출자출연기관,043-420-3589,https://camp.dtmc.or.kr:452/facility.asp?location=003,"일반(31면),자동차(39면),계곡 물놀이,산책로,어린이놀이시설",공유누리(행정안전부),Y
camp-gc-034,보은국민여가캠핑장,일반야영장,일반야영장/자동차야영장/글램핑/카라반,충북,충청북도,보은군,충청북도 보은군 보은읍 속리산로 30,,,,,,,,고캠핑 전국 야영장 등록현황(한국관광공사),N
camp-31289,송호리 국민관광지 야영장,자동차야영장,자동차야영장,충북,충청북도,영동군,충청북도 영동군 양산면 송호리 299-1,36.1308908,127.6770123,영동군청,기초자치단체,043-740-3228,https://yd21.go.kr/portal/html/sub01/0101.html,"일반야영장(100면), 물놀이장, 화장실, 취사장",공유누리(행정안전부),Y
camp-31063,장령산자연휴양림 야영장,일반야영장,일반야영장,충북,충청북도,옥천군,충청북도 옥천군 군서면 장령산로 519,36.2448673700338,127.554749694949,옥천군청,기초자치단체,043-733-9615,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030036,"야영데크(34면), 정자(9동), 파라솔(4면),대회의실, 식당, 야외음악당",공유누리(행정안전부),Y
camp-30973,백야자연휴양림 야영장,자동차야영장,자동차야영장,충북,충청북도,음성군,충청북도 음성군 금왕읍 백야로 461-97,36.956838518093,127.609649779098,음성군청,기초자치단체,043-871-5922,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030016,"26면,물놀이장, 산책로, 화장실",공유누리(행정안전부),Y
camp-31290,수레의산 국민여가 캠핑장,일반야영장,일반야영장,충북,충청북도,음성군,충청북도 음성군 생극면 차곡리 151,37.0400588618467,127.652328133362,음성군청,기초자치단체,043-878-2013,http://www.eumseong.go.kr/forest/contents.do?key=1828,",계곡 물놀이,산책로,낚시,어린이놀이시설",공유누리(행정안전부),Y
